episode_idx,min_dto,mean_dto,final_dto,dto_slope,min_dttg,max_dttg,mean_dttg,final_dttg,initial_dttg,dttg_range,dttg_slope,near_goal_frac,goal_offset_max,goal_offset_mean,min_dtpg,final_dtpg,mean_anrm,max_anrm,std_anrm,anrm_slope,mean_action_ratio,action_corrupted_frac,mean_aper,std_aper,max_aper,min_aper,max_ovz,mean_ovz,safety_violation_rate,is_success_any,n_success_steps,final_is_success,total_reward,mean_reward,failure_mode,condition,seed,model
1269,0.0305316315439268,0.0398151708656497,0.0409513604278165,-8.501144739934243e-05,0.0068767830973369,0.1804683527944239,0.032382238836692154,0.0070919607179738,0.1785053429897482,0.173591569697087,-0.0007195365965052002,0.8533333333333334,0.0,0.0,0.0068767830973369,0.0070919607179738,0.5283648065725962,0.6000000238418579,0.027746193965699877,-5.300528886896071e-05,0.431629584169668,0.9866666666666667,0.05172812702392525,0.013067341126044529,0.1031441148929782,0.022851841012818,0.0111470657978383,0.0003220828149835884,0.0,1.0,128,1.0,-22.0,-0.14666666666666667,success,action_clipping,1,clean_2M
1270,0.0063919405552144,0.02426727293713078,0.0253657610079217,-0.00023944551860255003,0.0139152820320254,0.0654625980963785,0.022650959392115613,0.0157356085049302,0.065462598096377,0.0515473160643531,-0.00019723056946484974,0.9,0.0,0.0,0.0139152820320254,0.0157356085049302,0.4444190013408661,0.6000000238418579,0.04644104532208939,-0.00032823727657447556,0.47477443900458044,1.0,0.052843216184853777,0.01388259406119092,0.1031441357059505,0.0419354918806392,0.0091959343165653,0.0005716754705103559,0.0,1.0,135,1.0,-15.0,-0.1,success,action_clipping,1,clean_2M
1271,0.0336790027119117,0.04111997318076106,0.0391436579439749,-0.00013002486038500626,0.0184116547426684,0.4092823547320018,0.09668460823572643,0.0192591608633514,0.4018677098394197,0.39087069998933344,-0.002388135217526445,0.7066666666666667,0.0,0.0,0.0184116547426684,0.0192591608633514,0.4002553284168243,0.6000000238418579,0.10732894727241074,-0.0020853856225676905,0.3403034965324199,1.0,0.05156416234974606,0.011612198952161956,0.1031441140415309,0.0483328579808073,0.0082920570859578,0.0003584713624212804,0.0,1.0,106,1.0,-44.0,-0.29333333333333333,success,action_clipping,1,clean_2M
1272,0.0157203716481651,0.02408330826412922,0.0196294513505162,-0.00021917662523277556,0.0289523211811564,0.491867492116802,0.11490902612630827,0.0297180922690436,0.491867492116802,0.4629151709356456,-0.0026894357505248424,0.6733333333333333,0.0,0.0,0.0289523211811564,0.0297180922690436,0.38352356672286986,0.6000000238418579,0.12078634494943995,-0.0023128580935791176,0.3172313210153004,1.0,0.05165551560903789,0.012898771581127675,0.1031441148754118,0.040346518335774,0.0087824348433612,0.0004061803029775326,0.0,1.0,101,1.0,-49.0,-0.32666666666666666,success,action_clipping,1,clean_2M
1273,0.0159670354100663,0.032323538194655964,0.0181863409488095,-0.0002496121310021994,0.0144457787211822,0.1396718198042763,0.035760161960021825,0.0187733458634371,0.1396718198042756,0.1252260410830941,-0.0005458062734611616,0.8266666666666667,0.0,0.0,0.0144457787211822,0.0187733458634371,0.4609688937664032,0.6000000238418579,0.049255331526903263,-0.0008070709194690482,0.44670988485845164,1.0,0.0522683086856703,0.012731139473990122,0.1031441140415309,0.0421156266088007,0.009483666986328,0.0005808207437473727,0.0,1.0,124,1.0,-26.0,-0.17333333333333334,reached_but_failed_grasp,action_clipping,1,clean_2M
1274,0.0229650135074308,0.03431826574932462,0.0274753312684261,-0.00027542726273750245,0.0161340582247396,0.190342840432607,0.05211398398902889,0.0183786221386607,0.1903343093654959,0.1742087822078674,-0.001055905952797884,0.72,0.0,0.0,0.0161340582247396,0.0183786221386607,0.4242902451753616,0.6000000238418579,0.09528110767665637,-0.002017081402647186,0.4016841757386146,1.0,0.05375755490657654,0.017036423588025495,0.1031441142810242,0.0240793419657264,0.0100867062118427,0.000390512639084334,0.0,1.0,108,1.0,-42.0,-0.28,success,action_clipping,1,clean_2M
1275,0.0316639254991977,0.04205716290855467,0.0372811546713963,-0.0002634978506025212,0.0008106624528542,0.2223072609451544,0.038115163089349306,0.0105484548677824,0.2176952737296143,0.22149659849230022,-0.0010796160703894502,0.8133333333333334,0.0,0.0,0.0008106624528542,0.0105484548677824,0.5428504951794942,0.6000000238418579,0.025850146053754547,-0.0003024652255493317,0.4159732800409526,1.0,0.05263884478061153,0.01394133047872551,0.1031441140451865,0.0423964389083034,0.0080607482608013,0.0003172900618259668,0.0,1.0,122,1.0,-28.0,-0.18666666666666668,success,action_clipping,1,clean_2M
1276,0.006576724832158,0.024804327351024943,0.0183258193297563,-0.00014631999838873462,0.0149681803486948,0.2928731208283162,0.07276602839127735,0.0149916031622493,0.236485000222214,0.2779049404796214,-0.0016375777115866556,0.72,0.0,0.0,0.0149681803486948,0.0149916031622493,0.49125555992126463,0.6000000238418579,0.06535467951192657,-0.0011255645708506045,0.46626643634109893,1.0,0.05160293812906613,0.011723727296634078,0.1031441147466592,0.0331125217543207,0.014189595679233,0.0006109323307556262,0.0,1.0,108,1.0,-42.0,-0.28,success,action_clipping,1,clean_2M
1277,0.0249181333727765,0.03354844104104839,0.0322337974721143,-0.0001472320717531665,0.0450908212571852,0.3301122245092985,0.092162913528109,0.0470232997734068,0.3300242769704728,0.2850214032521133,-0.0015004775603442186,0.7133333333333334,0.0,0.0,0.0450908212571852,0.0470232997734068,0.3591500832637151,0.6000000238418579,0.10177099870415837,-0.0018102845333805057,0.3143777019689592,1.0,0.051624919736051274,0.012186683530259868,0.1031441142810242,0.04241084106797,0.0087318472281517,0.00034539496891977884,0.0,1.0,107,1.0,-43.0,-0.2866666666666667,success,action_clipping,1,clean_2M
1278,0.0310072817509995,0.04225297817728424,0.0388722375743867,-0.00022808660718154635,0.0460180251778261,0.4206441329476536,0.10725486522643704,0.0460180251778261,0.4206441329476536,0.3746261077698275,-0.001990348603739159,0.72,0.0,0.0,0.0460180251778261,0.0460180251778261,0.3744236425558726,0.6000000238418579,0.12113052225651007,-0.0021828646999798103,0.3175029795024064,1.0,0.05232398521995862,0.01338116697187823,0.1031441153046189,0.04330251158482,0.009046022267221,0.00031807920676662387,0.0,1.0,108,1.0,-42.0,-0.28,success,action_clipping,1,clean_2M
1279,0.0309942597571849,0.0401036048146443,0.0376928565275914,-0.00016220601760786867,0.0397931675539423,0.3116847371319812,0.07990686438137859,0.0398306827518224,0.3116847371319812,0.2718915695780389,-0.001344519497644969,0.7666666666666667,0.0,0.0,0.0397931675539423,0.0398306827518224,0.3573177484671275,0.6000000238418579,0.1018552836003596,-0.0017574409400258051,0.31582770717752745,1.0,0.05196608942841999,0.012809199033175213,0.1031441151574572,0.0413930724155356,0.0079928408160253,0.0003632126808793569,0.0,1.0,115,1.0,-35.0,-0.23333333333333334,success,action_clipping,1,clean_2M
1280,0.0217018228369967,0.0326669149194046,0.0244964527048696,-0.00033423357707707295,0.01782451912245,0.2570142523443608,0.06255621846482685,0.0224245758545663,0.2544801351742927,0.2391897332219108,-0.001349975839239535,0.76,0.0,0.0,0.01782451912245,0.0224245758545663,0.4637983288367589,0.6000000238418579,0.06055024887421003,-0.0009938933855269004,0.4258712953650046,1.0,0.05290454538873021,0.01555236425521754,0.1032131241343713,0.013629463210347,0.0092595199927755,0.00040236125462428347,0.0,1.0,114,1.0,-36.0,-0.24,success,action_clipping,1,clean_2M
1281,0.0284343188533592,0.03798253033747731,0.0408466891586786,-4.004883743715674e-05,0.0119035395569435,0.134688198870284,0.025763949309134018,0.0128489977291015,0.134688198870284,0.1227846593133405,-0.00037604606728150654,0.9,0.0,0.0,0.0119035395569435,0.0128489977291015,0.5191734460989634,0.6000000238418579,0.03051533421545744,-0.00011258350096202844,0.4508678321757511,1.0,0.05129254994040247,0.011517269345799512,0.1031441505776919,0.0431680219242941,0.0079920693926406,0.00034906196905307385,0.0,1.0,135,1.0,-15.0,-0.1,success,action_clipping,1,clean_2M
1282,0.0088816383280234,0.021557533445606004,0.0095631134190342,-0.00025384649056512596,0.0143092056757091,0.1347100872142967,0.028403885982707423,0.0143660732281495,0.134710087214296,0.12040088153858759,-0.00046939516521998147,0.8733333333333333,0.0,0.0,0.0143092056757091,0.0143660732281495,0.443085888226827,0.6000000238418579,0.05442279924249895,-0.0007213318321968605,0.44861258762024275,1.0,0.05146411808867994,0.012228866736872929,0.1031441142810242,0.0434676512601432,0.0087601840275197,0.0007167294985419059,0.0,1.0,131,1.0,-19.0,-0.12666666666666668,success,action_clipping,1,clean_2M
1283,0.0157175609548506,0.02974188530368762,0.0165053602647176,-0.00034269265025635334,0.0122614222086872,0.147218649431264,0.0347559724479436,0.0138356704720998,0.1440250317394524,0.1349572272225768,-0.0006569541958975117,0.8,0.0,0.0,0.0122614222086872,0.0138356704720998,0.46085061490535734,0.6000000238418579,0.06075687445388527,-0.00105026743227527,0.49369764454751713,1.0,0.05229792909565481,0.014162029019436608,0.1032335458501201,0.0125460695734943,0.0079920693926406,0.0005336582828785725,0.0,1.0,120,1.0,-30.0,-0.2,success,action_clipping,1,clean_2M
1284,0.039206891198145,0.06061805172572481,0.0599499345964715,-3.364953582351342e-05,0.0313142824366176,0.0563183431146463,0.03497666357608403,0.0338068634426843,0.0563183431146445,0.025004060678028697,-4.4611436164576905e-05,0.9466666666666667,0.0,0.0,0.0313142824366176,0.0338068634426843,0.3220324822266897,0.6000000238418579,0.06831581815362343,-0.000795658890462101,0.7125282621482114,0.18,0.09998100848782356,0.001544939644973418,0.1031441150988028,0.0814116000775845,0.0094820199151832,0.0002824768706016615,0.0,1.0,142,1.0,-8.0,-0.05333333333333334,success,action_clipping,1,clean_2M
1285,0.0218886008796381,0.028605495430911898,0.0225927140699804,-0.0001994109344808073,0.0160660718633986,0.1674864936253329,0.032832237408042544,0.016308725799442,0.1674864936253323,0.15142042176193432,-0.0005758430876890848,0.8733333333333333,0.0,0.0,0.0160660718633986,0.016308725799442,0.3623560776313146,0.6000000238418579,0.08634494416781124,-0.001616222597693406,0.37542328861799756,1.0,0.0512561660452214,0.011370182726464556,0.1016940377989872,0.0417456311204619,0.0080741342285219,0.0006458658059531163,0.0,1.0,131,1.0,-19.0,-0.12666666666666668,success,action_clipping,1,clean_2M
1286,0.0197280143212286,0.031235668761851916,0.0256375389356126,-0.00029752371453972985,0.0276892871359795,0.3686093014937711,0.10168899410055257,0.0294688821144984,0.3682933134390042,0.34092001435779157,-0.0022190710854165276,0.6733333333333333,0.0,0.0,0.0276892871359795,0.0294688821144984,0.36953650653362274,0.6000000238418579,0.10281909108517658,-0.0019669452488297887,0.3172531255424698,1.0,0.05266498049623364,0.013932792191535655,0.1031441147466592,0.0424741502870481,0.0080288417324304,0.0003630398354211913,0.0,1.0,101,1.0,-49.0,-0.32666666666666666,success,action_clipping,1,clean_2M
1287,0.0241793704062345,0.03838694515810584,0.0316343338326014,-0.00021717667502447425,0.0214455799670538,0.221817399080589,0.05277650406560311,0.0229401909723706,0.2218173990805885,0.20037181911353522,-0.0010009554209313254,0.7866666666666666,0.0,0.0,0.0214455799670538,0.0229401909723706,0.44821884254614514,0.6000000238418579,0.07570715608382067,-0.001324229542374786,0.5046862032431572,1.0,0.05228488817531691,0.012725915753714186,0.1031441140415309,0.0415252415775672,0.0117294955082584,0.0005536813184708973,0.0,1.0,118,1.0,-32.0,-0.21333333333333335,success,action_clipping,1,clean_2M
1288,0.0149850805882183,0.02151592411469178,0.0178427139000247,-0.00018884391478924412,0.0307498744031551,0.471989596309868,0.1183603257225647,0.0316994127116607,0.471989596309868,0.4412397219067129,-0.002693984561165953,0.6666666666666666,0.0,0.0,0.0307498744031551,0.0316994127116607,0.3857964692513148,0.6000000238418579,0.10521650549295147,-0.0020337527592164477,0.324070667442703,1.0,0.05191889058327326,0.012823985694486917,0.1031441147466592,0.0411883512038078,0.0079153327023888,0.0004710604347744719,0.0,1.0,100,1.0,-50.0,-0.3333333333333333,success,action_clipping,1,clean_2M
1289,0.0293633717621319,0.038447811674517496,0.034781838230713,-0.00020961050729861183,0.0389971015765989,0.4164097096824116,0.12036157083317008,0.0389971015765989,0.4156038681804516,0.3774126081058127,-0.0024494179151447644,0.64,0.0,0.0,0.0389971015765989,0.0389971015765989,0.37303063650925955,0.6000000238418579,0.10311956139568285,-0.001997869615740467,0.319243787137705,1.0,0.05168395745962007,0.01288650527920511,0.1031441153046189,0.0413291307677816,0.009046022267221,0.00032734324026764385,0.0,1.0,96,1.0,-54.0,-0.36,success,action_clipping,1,clean_2M
1350,0.0076266469484747,0.02340104846854329,0.0143011947749665,-5.67017170653083e-05,0.002224493882366,0.2332914222106347,0.029710524369851596,0.0124127654089691,0.2332914222106343,0.2310669283282687,-0.00048431081515946695,0.9266666666666666,0.0,0.0,0.002224493882366,0.0124127654089691,1.168154403368632,1.8517059087753296,0.27949093680437215,-0.003341649052852943,1.0099506965147946,0.43333333333333335,0.04873805141603132,0.006985985460651038,0.1031439926457543,4.311727211596026e-06,0.0251228460631723,0.0005518314053241663,0.0,1.0,139,1.0,-11.0,-0.07333333333333333,success,action_delay,1,clean_2M
1351,0.0526019538582599,0.3358035967397896,0.36040703818591,0.0008982105346826472,0.0842952111471433,0.4802990162459329,0.438475988497309,0.4698651839332508,0.0842952111471433,0.39600380509878963,0.0011468531525426374,0.0,0.0,0.0,0.0842952111471433,0.4698651839332508,1.583716569741567,1.9374175071716309,0.19216000627049704,-0.000932853662404463,0.9979642551365214,0.07333333333333333,0.08157684932053573,0.02306607460390333,0.1031434695495129,4.311727211596026e-06,0.0251628947643036,-0.0019295497520370316,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,action_delay,1,clean_2M
1352,0.0133725487362564,0.02508878040334863,0.0144930001480579,-0.0003543369692554486,0.005187773302041,0.472628784454648,0.09953834414156319,0.0308167663676412,0.4561277354504171,0.467441011152607,-0.0023769989494709697,0.7866666666666666,0.0,0.0,0.005187773302041,0.0308167663676412,1.222394256591797,1.9412418603897097,0.2970622287359571,-0.003880902918779967,1.0035434743188971,0.3333333333333333,0.05155152983679217,0.01539050408653247,0.1033638240829339,4.311727211596026e-06,0.039099068540228,0.0003213422502068321,0.0,1.0,118,1.0,-32.0,-0.21333333333333335,grasped_but_dropped,action_delay,1,clean_2M
1353,0.0105299076969254,0.046549678382690245,0.0393478405547635,-0.00036633279206807,0.0011996087436554,0.3042911997167348,0.0574832839677732,0.0300972650657355,0.3042911997167344,0.3030915909730794,-0.0010109682417629915,0.8266666666666667,0.0,0.0,0.0011996087436554,0.0300972650657355,1.1572945861021677,1.926225185394287,0.32642717079840894,-0.003924914613883385,1.0165091383493141,0.4066666666666667,0.05450519376319856,0.021737705560622968,0.1033512535133823,-0.0012221926968825,0.0261502332332214,0.0005109699550998016,0.0,1.0,124,1.0,-26.0,-0.17333333333333334,success,action_delay,1,clean_2M
1354,0.0072745836653842,0.02305078398533962,0.0193421603536106,-4.821959085611843e-05,0.0015144071471406,0.2633233923388317,0.03196431928856266,0.0052279529998377,0.2525469650993397,0.2618089851916911,-0.000542801926237107,0.9266666666666666,0.0,0.0,0.0015144071471406,0.0052279529998377,1.2074507800738017,1.866863250732422,0.2752215511262212,-0.0018387392748885159,1.0112864915819997,0.44,0.04834235669331219,0.007023493182932209,0.103143587936055,4.311727211596026e-06,0.0246703063968882,0.0005836017238405311,0.0,1.0,139,1.0,-11.0,-0.07333333333333333,success,action_delay,1,clean_2M
1355,0.0046320746124822,0.037496968471137,0.0137655500479213,-0.0006212555809841793,0.0217318624386511,0.4697120864742819,0.12153150210048654,0.0268860677895176,0.4533812032826405,0.4479802240356308,-0.0024713347957437725,0.6733333333333333,0.0,0.0,0.0217318624386511,0.0268860677895176,1.1713874657948813,1.7456576824188232,0.2798681587973675,-0.004201085053421061,0.9994707901877729,0.16666666666666666,0.053546372573661974,0.018651969400542298,0.1033863585051477,4.311727211596026e-06,0.0302113544197583,-0.00022307295541297494,0.0,1.0,101,1.0,-49.0,-0.32666666666666666,success,action_delay,1,clean_2M
1356,0.0144028118975235,0.029054973512121288,0.027796718092258,-0.00014336697826474522,0.0172822276690633,0.3227130620128178,0.04746151883964216,0.0203664720624565,0.3227130620128178,0.3054308343437545,-0.0009973406089177868,0.8866666666666667,0.0,0.0,0.0172822276690633,0.0203664720624565,1.0710431746641795,1.9687528610229492,0.251403697323086,-0.0027640977793415137,0.9981468816781991,0.06,0.05084664118591853,0.011667732493028177,0.1031434045400653,4.311727211596026e-06,0.0271274343822602,0.00042726429199843515,0.0,1.0,133,1.0,-17.0,-0.11333333333333333,success,action_delay,1,clean_2M
1357,0.0163229812014601,0.02647573739971981,0.0216856398652499,-0.00015481101575911432,0.0107458450533086,0.2748498705844067,0.039679054673469154,0.0218720581072219,0.2748498705844064,0.2641040255310981,-0.0006686300938080281,0.9066666666666666,0.0,0.0,0.0107458450533086,0.0218720581072219,1.0218180008729298,1.903353810310364,0.2045700203948785,-0.0016194018100472523,0.9972861040475933,0.06,0.05022821891233567,0.010445364996695496,0.1031433954467744,4.311727211596026e-06,0.0237808752309245,0.0005260688626681968,0.0,1.0,136,1.0,-14.0,-0.09333333333333334,success,action_delay,1,clean_2M
1358,0.0058652525519607,0.010881372979022707,0.0058652525519607,-0.00015049091861336935,0.0116639713366713,0.3195959561261101,0.04648557300608477,0.0269703193580681,0.3195959561261101,0.3079319847894388,-0.0007281630414832798,0.9133333333333333,0.0,0.0,0.0116639713366713,0.0269703193580681,1.022985288699468,1.9137532711029053,0.2423880015058762,-0.0023556180583979834,0.9977285005531318,0.06666666666666667,0.04949198777517047,0.009615917432427649,0.1031437814756538,4.311727211596026e-06,0.0225562371319436,0.00047643457297669926,0.0,1.0,137,1.0,-13.0,-0.08666666666666667,success,action_delay,1,clean_2M
1359,0.0006831684468297,0.019443249519041153,0.0367475024630032,0.00011175080368621379,0.0062923451123205,0.1793945613862168,0.0415739552777738,0.0345751787460485,0.1785053429897482,0.1731022162738963,-0.0003537565421947511,0.8733333333333333,0.0,0.0,0.0062923451123205,0.0345751787460485,1.4426042437553406,1.912768840789795,0.2528334633054736,-0.001187521032166117,1.0300336639182222,0.78,0.0496663243747588,0.009548690939804977,0.1031433964729583,4.311727211596026e-06,0.022199885778971,0.00038815779678253663,0.0,1.0,131,1.0,-19.0,-0.12666666666666668,success,action_delay,1,clean_2M
1360,0.0154806443591516,0.02938145030163786,0.0251686268136852,-0.00012665495908162426,0.0009040235815095,0.1054322281261454,0.02334816019981303,0.0346277721418117,0.065462598096377,0.1045282045446359,-0.00014016135078472608,0.9266666666666666,0.0,0.0,0.0009040235815095,0.0346277721418117,1.232657839457194,1.7595497369766235,0.22167357700366183,0.0006064644736858733,1.004548139345062,0.47333333333333333,0.05114745408826253,0.011825054924521182,0.1031439560788151,4.311727211596026e-06,0.0248151540828267,0.0005157928597778172,0.0,1.0,139,1.0,-11.0,-0.07333333333333333,success,action_delay,1,clean_2M
